model_id,model_family,model_family_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,component_count,cycle,n_observations,races,mae,rmse,mean_error_dem,brier,winner_accuracy,mean_error,absolute_mean_error
generic_plus_approval__gb_p1_20__approval_p0_00__midterm_p0_00,generic_plus_approval,Generic ballot + approval,1.2,0.0,0.0,2,2020,33,33,6.858411453793174,10.307472109192775,5.2260150278252215,0.07094045170524822,0.9090909090909091,5.2260150278252215,5.2260150278252215
generic_plus_approval__gb_p1_20__approval_p0_20__midterm_p0_00,generic_plus_approval,Generic ballot + approval,1.2,0.2,0.0,2,2020,33,33,6.8200276154093356,10.273831988236976,5.159348361158556,0.07054507995042303,0.9090909090909091,5.159348361158556,5.159348361158556
generic_plus_approval__gb_p1_20__approval_p0_40__midterm_p0_00,generic_plus_approval,Generic ballot + approval,1.2,0.4,0.0,2,2020,33,33,6.781643777025499,10.240515370436427,5.0926816944918905,0.07015378869012534,0.9090909090909091,5.0926816944918905,5.0926816944918905
generic_plus_approval__gb_p1_20__approval_p0_60__midterm_p0_00,generic_plus_approval,Generic ballot + approval,1.2,0.6,0.0,2,2020,33,33,6.747166303463026,10.207525423463656,5.026015027825222,0.06976660415600186,0.9090909090909091,5.026015027825222,5.026015027825222
generic_plus_approval__gb_p1_20__approval_p0_80__midterm_p0_00,generic_plus_approval,Generic ballot + approval,1.2,0.8,0.0,2,2020,33,33,6.712822869119592,10.17486532481182,4.959348361158556,0.0693835526118099,0.9090909090909091,4.959348361158556,4.959348361158556
generic_plus_approval__gb_p1_20__approval_p1_00__midterm_p0_00,generic_plus_approval,Generic ballot + approval,1.2,1.0,0.0,2,2020,33,33,6.678479434776157,10.142538260926006,4.892681694491889,0.06900466034608421,0.9090909090909091,4.892681694491889,4.892681694491889
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,-1.0,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,-0.8,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,-0.6,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,-0.4,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,-0.2,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,-0.0,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,0.2,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,0.4,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,0.6,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,0.8,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_00__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.0,1.0,3,2020,33,33,6.901217042125193,9.356335608969964,-2.9339849721747777,0.05943065970152841,0.9090909090909091,-2.9339849721747777,2.9339849721747777
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,-1.0,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,-0.8,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,-0.6,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,-0.4,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,-0.2,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,-0.0,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,0.2,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,0.4,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,0.6,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,0.8,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_20__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.2,1.0,3,2020,33,33,6.935560476468627,9.377454796927243,-3.000651638841444,0.05967617693498934,0.9090909090909091,-3.000651638841444,3.000651638841444
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,-1.0,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,-0.8,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,-0.6,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,-0.4,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,-0.2,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,-0.0,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,0.2,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,0.4,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,0.6,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,0.8,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_40__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.4,1.0,3,2020,33,33,6.969903910812061,9.398999404087492,-3.0673183055081106,0.05992724141544638,0.9090909090909091,-3.0673183055081106,3.0673183055081106
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,-1.0,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,-0.8,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,-0.6,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,-0.4,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,-0.2,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,-0.0,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,0.2,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,0.4,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_p0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,0.6,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_p0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,0.8,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_60__midterm_p1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.6,1.0,3,2020,33,33,7.006063174290949,9.420966511804894,-3.1339849721747775,0.060183840557880834,0.9090909090909091,-3.1339849721747775,3.1339849721747775
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_80__midterm_m1_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.8,-1.0,3,2020,33,33,7.0444470126747865,9.443353171620254,-3.2006516388414434,0.06044596136858556,0.9090909090909091,-3.2006516388414434,3.2006516388414434
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_80__midterm_m0_80,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.8,-0.8,3,2020,33,33,7.0444470126747865,9.443353171620254,-3.2006516388414434,0.06044596136858556,0.9090909090909091,-3.2006516388414434,3.2006516388414434
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_80__midterm_m0_60,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.8,-0.6,3,2020,33,33,7.0444470126747865,9.443353171620254,-3.2006516388414434,0.06044596136858556,0.9090909090909091,-3.2006516388414434,3.2006516388414434
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_80__midterm_m0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.8,-0.4,3,2020,33,33,7.0444470126747865,9.443353171620254,-3.2006516388414434,0.06044596136858556,0.9090909090909091,-3.2006516388414434,3.2006516388414434
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_80__midterm_m0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.8,-0.2,3,2020,33,33,7.0444470126747865,9.443353171620254,-3.2006516388414434,0.06044596136858556,0.9090909090909091,-3.2006516388414434,3.2006516388414434
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_80__midterm_m0_00,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.8,-0.0,3,2020,33,33,7.0444470126747865,9.443353171620254,-3.2006516388414434,0.06044596136858556,0.9090909090909091,-3.2006516388414434,3.2006516388414434
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_80__midterm_p0_20,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.8,0.2,3,2020,33,33,7.0444470126747865,9.443353171620254,-3.2006516388414434,0.06044596136858556,0.9090909090909091,-3.2006516388414434,3.2006516388414434
generic_plus_approval_plus_midterm__gb_p0_00__approval_p0_80__midterm_p0_40,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.8,0.4,3,2020,33,33,7.0444470126747865,9.443353171620254,-3.2006516388414434,0.06044596136858556,0.9090909090909091,-3.2006516388414434,3.2006516388414434
