race_id,cycle,election_date,state,state_name,senate_class,seat_id,election_type,special_election,dem_candidate,gop_candidate,dem_votes,gop_votes,other_votes,total_votes,dem_two_party_share,gop_two_party_share,actual_margin_dem,winner_party,presidential_result_year,presidential_dem_candidate,presidential_gop_candidate,presidential_dem_two_party_share,presidential_gop_two_party_share,presidential_margin_dem,presidential_winner_party,senate_overperformance_dem,senate_overperformance_abs,senate_outperformed_presidential_baseline,model_incumbent_name,model_incumbent_party,model_incumbent_running,model_open_seat,incumbency_source,lineage_appointed_incumbent,lineage_candidate_match_method,incumbency_override_applied,incumbency_audit_flag,major_party_contested,backtest_scorable,backtest_exclusion_reason,presidential_baseline_available,historical_baseline_scorable,baseline_method,lookahead_protection,baseline_validation_status,source,source_url,source_status,source_dataset,source_doi,source_file,notes,incumbent_name,incumbent_party,incumbent_running,open_seat,dem_vote_share,gop_vote_share,manual_review,class_assignment_method,class_assignment_notes,incumbency_reference_date,lineage_officeholder_count,lineage_incumbent_name,lineage_incumbent_party,lineage_incumbent_bioguide_id,lineage_incumbent_term_start,lineage_incumbent_term_end,lineage_incumbent_term_how,lineage_officeholder_status,lineage_dem_candidate_match_score,lineage_gop_candidate_match_score,lineage_incumbent_candidate_party,lineage_incumbent_running,lineage_open_seat,incumbency_override_status,incumbency_override_notes,existing_incumbency_name_available,existing_incumbency_party_available,existing_incumbency_running_available,existing_open_seat_available,audit_existing_name_match_score,audit_incumbent_name_agrees,audit_incumbent_party_agrees,audit_incumbent_running_agrees,audit_open_seat_agrees
2016_IN,2016,2016-11-08,IN,Indiana,3,IN_CLASS_3,regular,False,EVAN BAYH,TODD C. YOUNG,1158947,1423991,149608,2732546,44.8693309711654,55.1306690288346,-10.261338057669208,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",44.799625402672696,55.200374597327304,-10.400749194654608,R,0.13941113698539986,0.13941113698539986,True,Daniel Coats,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,42.41271693138926,52.11224257523936,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Daniel Coats,R,C000542,2011-01-05,2017-01-03,,single_match,0.2095,0.1833,,False,True,,,False,False,False,False,,,,,
2016_KS,2016,2016-11-08,KS,Kansas,3,KS_CLASS_3,regular,False,PATRICK WIESNER,JERRY MORAN,379740,732376,65806,1177922,34.14571861208723,65.85428138791278,-31.70856277582555,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",38.886673254746945,61.113326745253055,-22.22665349050611,R,-9.481909285319439,9.481909285319439,False,Jerry Moran,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,32.238127821706364,62.17525438866071,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Jerry Moran,R,M000934,2011-01-05,2017-01-03,,single_match,0.0846,1.0,R,True,False,,,False,False,False,False,,,,,
2016_KY,2016,2016-11-08,KY,Kentucky,3,KY_CLASS_3,regular,False,JIM GRAY,RAND PAUL,813246,1090177,42,1903465,42.72544778538454,57.27455221461546,-14.549104429230924,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",38.45722760619509,61.54277239380491,-23.08554478760982,R,8.536440358378895,8.536440358378895,True,Rand Paul,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,42.72450504737413,57.27328845027358,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Rand Paul,R,P000603,2011-01-05,2017-01-03,,single_match,0.1294,1.0,R,True,False,,,False,False,False,False,,,,,
2016_LA,2016,2016-11-08,LA,Louisiana,3,LA_CLASS_3,regular,False,FOSTER CAMPBELL,JOHN KENNEDY,347816,536191,1113211,1997218,39.345389798949554,60.654610201050446,-21.30922040210089,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",41.25317438588602,58.74682561411398,-17.49365122822796,R,-3.8155691738729303,3.8155691738729303,False,David Vitter,R,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,17.41502429879963,26.84689402959517,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,David Vitter,R,V000127,2011-01-05,2017-01-03,,single_match,0.1222,0.0458,,False,True,,,False,False,False,False,,,,,
2016_MD,2016,2016-11-08,MD,Maryland,3,MD_CLASS_3,regular,False,CHRIS VAN HOLLEN,KATHY SZELIGA,1659907,972557,93706,2726170,63.05525925520729,36.94474074479271,26.11051851041458,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",63.32172578690598,36.67827421309402,26.64345157381196,D,-0.5329330633973797,0.5329330633973797,False,Barbara A. Mikulski,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,60.88787566439364,35.674847863486136,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Barbara A. Mikulski,D,M000702,2011-01-05,2017-01-03,,single_match,0.0971,0.071,,False,True,,,False,False,False,False,,,,,
2016_MO,2016,2016-11-08,MO,Missouri,3,MO_CLASS_3,regular,False,JASON KANDER,ROY BLUNT,1300200,1378458,123979,2802637,48.53923121204723,51.46076878795277,-2.921537575905546,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",45.22133324662003,54.77866675337997,-9.557333506759946,R,6.6357959308544,6.6357959308544,True,Roy Blunt,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,46.3920229412514,49.18432176553724,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Roy Blunt,R,B000575,2011-01-05,2017-01-03,,single_match,0.0524,1.0,R,True,False,,,False,False,False,False,,,,,
2016_NC,2016,2016-11-08,NC,North Carolina,3,NC_CLASS_3,regular,False,DEBORAH K. ROSS,RICHARD BURR,2128165,2395376,167592,4691133,47.04643994605112,52.95356005394888,-5.907120107897768,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",48.965965096995,51.034034903005,-2.0680698060100013,R,-3.8390503018877666,3.8390503018877666,False,Richard Burr,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,45.36569310654803,51.06177974489319,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Richard Burr,R,B001135,2011-01-05,2017-01-03,,single_match,0.1269,1.0,R,True,False,,,False,False,False,False,,,,,
2016_ND,2016,2016-11-08,ND,North Dakota,3,ND_CLASS_3,regular,False,ELIOT GLASSHEIM,JOHN HOEVEN,58116,268788,15597,342501,17.77769620439028,82.22230379560972,-64.44460759121944,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",39.888791711088274,60.111208288911726,-20.222416577823452,R,-44.222191013395985,44.222191013395985,False,John Hoeven,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,16.96812564050908,78.47801904228017,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,John Hoeven,R,H001061,2011-01-05,2017-01-03,,single_match,0.1269,1.0,R,True,False,,,False,False,False,False,,,,,
2016_NH,2016,2016-11-08,NH,New Hampshire,3,NH_CLASS_3,regular,False,MAGGIE HASSAN,KELLY AYOTTE,354649,353632,30859,739140,50.07179353956975,49.92820646043025,0.1435870791394933,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",52.83375197825811,47.16624802174189,5.667503956516214,D,-5.52391687737672,5.52391687737672,False,Kelly Ayotte,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,47.9813025949076,47.84371025786725,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Kelly Ayotte,R,A000368,2011-01-05,2017-01-03,,single_match,0.132,1.0,R,True,False,,,False,False,False,False,,,,,
2016_NV,2016,2016-11-08,NV,Nevada,3,NV_CLASS_3,regular,False,CATHERINE CORTEZ MASTO,JOSEPH J. HECK,521994,495079,91221,1108294,51.3231596945352,48.6768403054648,2.646319389070399,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",53.407542163346534,46.592457836653466,6.815084326693068,D,-4.168764937622669,4.168764937622669,False,Harry Reid,D,False,True,audited_senate_seat_lineage,False,no_confident_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,47.09887448637275,44.67036724912343,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Harry Reid,D,R000146,2011-01-05,2017-01-03,,single_match,0.0688,0.1435,,False,True,,,False,False,False,False,,,,,
2016_NY,2016,2016-11-08,NY,New York,3,NY_CLASS_3,regular,False,CHARLES E. SCHUMER,WENDY LONG,5221949,2009353,569423,7800725,72.21312289266857,27.78687710733143,44.42624578533713,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",66.04269487027739,33.957305129722606,32.08538974055478,D,12.340856044782349,12.340856044782349,True,Charles E. Schumer,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,66.94184194417826,25.75854167401107,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Charles E. Schumer,D,S000148,2011-01-05,2017-01-03,,single_match,1.0,0.0407,D,True,False,,,False,False,False,False,,,,,
2016_OH,2016,2016-11-08,OH,Ohio,3,OH_CLASS_3,regular,False,TED STRICKLAND,ROB PORTMAN,1996908,3118567,258689,5374164,39.03660950351629,60.96339049648371,-21.926780992967423,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",51.51405676924949,48.48594323075051,3.0281135384989852,D,-24.954894531466408,24.954894531466408,False,Rob Portman,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,37.15755604034413,58.02887667737717,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Rob Portman,R,P000449,2011-01-05,2017-01-03,,single_match,0.132,1.0,R,True,False,,,False,False,False,False,,,,,
2016_OK,2016,2016-11-08,OK,Oklahoma,3,OK_CLASS_3,regular,False,MIKE WORKMAN,JAMES LANKFORD,355911,980892,111244,1448047,26.624042585182707,73.3759574148173,-46.751914829634586,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",33.22768025698344,66.77231974301655,-33.54463948603311,R,-13.207275343601474,13.207275343601474,False,James Lankford,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,24.578691161267557,67.7389615116084,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,James Lankford,R,L000575,2015-01-06,2017-01-03,,single_match,0.2115,1.0,R,True,False,,,False,False,False,False,,,,,
2016_OR,2016,2016-11-08,OR,Oregon,3,OR_CLASS_3,regular,False,RON WYDEN,MARK CALLAHAN,1105119,651106,196253,1952478,62.92582100812823,37.07417899187177,25.851642016256463,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",56.27116717874738,43.72883282125262,12.542334357494768,D,13.309307658761695,13.309307658761695,True,Ron Wyden,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,56.60084262153018,33.347674083907734,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Ron Wyden,D,W000779,2011-01-05,2017-01-03,,single_match,1.0,0.1,D,True,False,,,False,False,False,False,,,,,
2016_PA,2016,2016-11-08,PA,Pennsylvania,3,PA_CLASS_3,regular,False,KATIE MCGINTY,PATRICK J. TOOMEY,2865012,2951702,235142,6051856,49.254819817512086,50.745180182487914,-1.490360364975828,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",52.73193400189183,47.26806599810817,5.463868003783659,D,-6.9542283687594875,6.9542283687594875,False,Patrick J. Toomey,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,47.341047110175786,48.773500228690175,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Patrick J. Toomey,R,T000461,2011-01-05,2017-01-03,,single_match,0.2276,1.0,R,True,False,,,False,False,False,False,,,,,
2016_SC,2016,2016-11-08,SC,South Carolina,3,SC_CLASS_3,regular,False,THOMAS DIXON,TIM SCOTT,757022,1241609,51262,2049893,37.877026824861616,62.122973175138384,-24.245946350276768,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",44.69174529543463,55.30825470456537,-10.616509409130742,R,-13.629436941146025,13.629436941146025,False,Tim Scott,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,36.92982999600467,60.569454112970774,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Tim Scott,R,S001184,2015-01-06,2017-01-03,,single_match,0.1571,1.0,R,True,False,,,False,False,False,False,,,,,
2016_SD,2016,2016-11-08,SD,South Dakota,3,SD_CLASS_3,regular,False,JAY WILLIAMS,JOHN R. THUNE,104140,265516,0,369656,28.172138420585625,71.82786157941437,-43.65572315882875,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",40.78150086180476,59.21849913819524,-18.436998276390483,R,-25.218724882438266,25.218724882438266,False,John Thune,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,28.172138420585625,71.82786157941437,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,John Thune,R,T000250,2011-01-05,2017-01-03,,single_match,0.1,0.95,R,True,False,,,False,False,False,False,,,,,
2016_UT,2016,2016-11-08,UT,Utah,3,UT_CLASS_3,regular,False,MISTY K. SNOW,MIKE LEE,301858,760220,53505,1115583,28.42145303828909,71.57854696171091,-43.157093923421826,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",25.37381110485252,74.62618889514748,-49.25237779029496,R,6.095283866873132,6.095283866873132,True,Mike Lee,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,27.0583183859919,68.14553466662723,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Mike Lee,R,L000577,2011-01-05,2017-01-03,,single_match,0.22,1.0,R,True,False,,,False,False,False,False,,,,,
2016_VT,2016,2016-11-08,VT,Vermont,3,VT_CLASS_3,regular,False,PATRICK J. LEAHY,SCOTT MILNE,192243,103637,24587,320467,64.97329998648101,35.026700013519,29.946599972962012,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",68.24725882639062,31.752741173609376,36.49451765278124,D,-6.5479176798192285,6.5479176798192285,False,Patrick J. Leahy,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,59.98839194051182,32.33936723594005,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Patrick J. Leahy,D,L000174,2011-01-05,2017-01-03,,single_match,1.0,0.1692,D,True,False,,,False,False,False,False,,,,,
2016_WA,2016,2016-11-08,WA,Washington,3,WA_CLASS_3,regular,False,PATTY MURRAY,CHRIS VANCE,1913979,1329338,0,3243317,59.01301044578744,40.98698955421256,18.026020891574888,D,2012,"OBAMA, BARACK H.","ROMNEY, MITT",57.62829827062185,42.37170172937815,15.256596541243695,D,2.7694243503311924,2.7694243503311924,True,Patty Murray,D,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,59.01301044578744,40.98698955421256,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Patty Murray,D,M001111,2011-01-05,2017-01-03,,single_match,1.0,0.0478,D,True,False,,,False,False,False,False,,,,,
2016_WI,2016,2016-11-08,WI,Wisconsin,3,WI_CLASS_3,regular,False,RUSS FEINGOLD,RON JOHNSON,1380335,1479471,88935,2948741,48.26673557576982,51.73326442423018,-3.4665288484603565,R,2012,"OBAMA, BARACK H.","ROMNEY, MITT",53.46342998287241,46.53657001712759,6.926859965744825,D,-10.393388814205181,10.393388814205181,False,Ron Johnson,R,True,False,audited_senate_seat_lineage,False,strong_name_match,False,False,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,MIT Election Data and Science Lab,1976-2024-senate-state.csv,official,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,,,,,,46.810994929700506,50.17297212607008,False,regular_cycle,Assigned from the regular six-year Senate election cycle,2016-11-07,1,Ron Johnson,R,J000293,2011-01-05,2017-01-03,,single_match,0.0917,1.0,R,True,False,,,False,False,False,False,,,,,
